,path,file,prerequisite
2570,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Heirlooms of Power\Sea's Verdict\Gaol Without Fathom.md,Gaol Without Fathom, Awaken the Tide
2571,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Heirlooms of Power\Sea's Verdict\Hull-Breaking Tsunami Swipe.md,Hull-Breaking Tsunami Swipe, Kraken’s Gavel
2572,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Heirlooms of Power\Sea's Verdict\Lost Blade Riptide.md,Lost Blade Riptide, Hull-Breaking Tsunami Swipe
2573,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Heirlooms of Power\Sea's Verdict\Thunder of the Abyss.md,Thunder of the Abyss, Gaol Without Fathom
2574,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Heirlooms of Power\Smiling Razors\Coiling-Smoke-Plume Deception.md,Coiling-Smoke-Plume Deception, Still-Burning Ember Ambush
2575,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Heirlooms of Power\Smiling Razors\Coiling-Smoke-Plume Deception.md,Coiling-Smoke-Plume Deception,Vanishing Wind-Body Technique
2576,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Heirlooms of Power\Smiling Razors\Drifting Smoke-Cloud Passage.md,Drifting Smoke-Cloud Passage, Inviting Fireside Distraction
2577,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Heirlooms of Power\Smiling Razors\Inviting Fireside Distraction.md,Inviting Fireside Distraction, Rose-Among-Thorns Distinction
2578,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Heirlooms of Power\Smiling Razors\Searing Pain Infliction Tactic.md,Searing Pain Infliction Tactic, Still-Burning Ember Ambush
2579,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Heirlooms of Power\Smiling Razors\Soul-Burning Mark.md,Soul-Burning Mark, Searing Pain Infliction Tactic
2580,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Heirlooms of Power\Vengeant\Breath-Denying Vengeance Current.md,Breath-Denying Vengeance Current, Earth-Eroding Tactic
2581,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Heirlooms of Power\Vengeant\Dragon-Shattering Restitution.md,Dragon-Shattering Restitution, Hundred-Generation Forest Desecration
2582,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Heirlooms of Power\Vengeant\Drink the Lesser Seas.md,Drink the Lesser Seas, Ember-Smothering Convolution
2583,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Heirlooms of Power\Vengeant\Earth-Eroding Tactic.md,Earth-Eroding Tactic, Still Waters Hide Fury
2584,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Heirlooms of Power\Vengeant\Ember-Smothering Convolution.md,Ember-Smothering Convolution, Still Waters Hide Fury
2585,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Heirlooms of Power\Vengeant\Hundred-Generation Forest Desecration.md,Hundred-Generation Forest Desecration, Drink the Lesser Seas
2586,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Heirlooms of Power\Vengeant\Hundred-Generation Forest Desecration.md,Hundred-Generation Forest Desecration,Breath-Denying Vengeance Current
2587,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Enlightening Abnegation Sabers\Disheartening Abnegation.md,Disheartening Abnegation, Essence Diversion Stroke
2588,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Enlightening Abnegation Sabers\Soul Ejection Technique.md,Soul Ejection Technique, Word-Twisting Riposte (x2)
2589,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Enlightening Abnegation Sabers\Word-Twisting Riposte.md,Word-Twisting Riposte, Disheartening Abnegation
2590,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Everlasting Descent\Abrupt Conclusion of Descent.md,Abrupt Conclusion of Descent, Engulfing Orbit Pull
2591,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Everlasting Descent\Engulfing Orbit Pull.md,Engulfing Orbit Pull, Whirling Ecliptic Barrier
2592,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Everlasting Descent\Errant Star Diversion.md,Errant Star Diversion, Whirling Ecliptic Barrier
2593,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Everlasting Descent\Juggling Fallen Stars.md,Juggling Fallen Stars, Abrupt Conclusion of Descent
2594,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Everlasting Descent\Juggling Fallen Stars.md,Juggling Fallen Stars,Errant Star Diversion
2595,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Godcarver\Godwright Chisel Invocation.md,Godwright Chisel Invocation, Miracles in Stone (x2)
2596,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Godcarver\Miracles in Stone.md,Miracles in Stone, Temple-Consecrating Talent
2597,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Godcarver\Temple-Consecrating Talent.md,Temple-Consecrating Talent, Heaven-Pleasing Altar
2598,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Oadenol’s Wheel\Dutiful Charioteer’s Boon.md,Dutiful Charioteer’s Boon, Yellow Path
2599,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Oadenol’s Wheel\Prismatic Leap.md,Prismatic Leap, Star-Spoke Transition
2600,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Oadenol’s Wheel\Seven-Colored Comet Leap.md,Seven-Colored Comet Leap, Dutiful Charioteer’s Boon
2601,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Oadenol’s Wheel\Seven-Colored Comet Leap.md,Seven-Colored Comet Leap,Prismatic Leap
2602,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Oadenol’s Wheel\Seven-Colored Comet Leap.md,Seven-Colored Comet Leap,Unbridle the Lumenir
2603,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Seven Star Alignment\Auspicious Conjunction of Forces.md,Auspicious Conjunction of Forces, Omen-Gathering Apogee
2604,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Seven Star Alignment\Crimson Lotus Enlightenment.md,Crimson Lotus Enlightenment, Foretold Dweomer Counterstrike (x2)
2605,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Seven Star Alignment\Crimson Lotus Enlightenment.md,Crimson Lotus Enlightenment,Seven Constellations Stance
2606,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Seven Star Alignment\Foretold Dweomer Counterstrike.md,Foretold Dweomer Counterstrike, Unorthodox Incantation Tactic
2607,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Seven Star Alignment\Omen-Gathering Apogee.md,Omen-Gathering Apogee, Terrestrial Circle Sorcery
2608,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Seven Star Alignment\Seven Constellations Stance.md,Seven Constellations Stance, Auspicious Conjunction of Forces
2609,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Seven Star Alignment\Seven Constellations Stance.md,Seven Constellations Stance,Celestial Circle Sorcery
2610,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Seven Star Alignment\Unorthodox Incantation Tactic.md,Unorthodox Incantation Tactic, Omen-Gathering Apogee
2611,"D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Tamokhet, Fang of the Betrayer\Destined Doom Forewarning.md",Destined Doom Forewarning, The Treacherous World
2612,"D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Tamokhet, Fang of the Betrayer\The Treacherous World.md",The Treacherous World, Sting of Betrayal
2613,"D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Tamokhet, Fang of the Betrayer\Walk the Red Path.md",Walk the Red Path, Destined Doom Forewarning
2614,"D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Tamokhet, Fang of the Betrayer\Walk the Red Path.md",Walk the Red Path,Sting of Betrayal (x2)
2615,"D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Tamokhet, Fang of the Betrayer\Walk the Red Path.md",Walk the Red Path,The
2616,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\The Serene Misfortune Sashes\Grinning Albatross Infliction.md,Grinning Albatross Infliction, Waltzing Away from Calamity
2617,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\The Serene Misfortune Sashes\Tomorrow’s Troubles Defense.md,Tomorrow’s Troubles Defense, Dancing Among Razors
2618,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\The Serene Misfortune Sashes\Waltzing Away from Calamity.md,Waltzing Away from Calamity, Tomorrow’s Troubles Defense
2619,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Tulat’s Tread\Beneath the Hidden Heel.md,Beneath the Hidden Heel, Curiosity’s Reward
2620,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Tulat’s Tread\Beneath the Hidden Heel.md,Beneath the Hidden Heel,Unworn Sandal Stride
2621,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Tulat’s Tread\Curiosity’s Reward.md,Curiosity’s Reward, The Journey Undone
2622,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Tulat’s Tread\Curiosity’s Reward.md,Curiosity’s Reward,To Walk Unbeheld
2623,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Tulat’s Tread\The Journey Undone.md,The Journey Undone, Passage-Erasing Step
2624,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Tulat’s Tread\To Walk Unbeheld.md,To Walk Unbeheld, Passage-Erasing Stride
2625,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Tulat’s Tread\Unworn Sandal Stride.md,Unworn Sandal Stride, Passage-Erasing Stride
2626,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Tulat’s Tread\Unworn Sandal Stride.md,Unworn Sandal Stride,any Charm this Evocation enhances
2627,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Waymakers\Conjunction of Location.md,Conjunction of Location, Hidden Gateway Passage
2628,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Waymakers\Conjunction of Location.md,Conjunction of Location,Revolving Portal Misdirection
2629,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Waymakers\Hidden Gateway Passage.md,Hidden Gateway Passage, Cutting Rift
2630,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Waymakers\Hidden Gateway Passage.md,Hidden Gateway Passage,any one Charm this Evocation enhances
2631,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Waymakers\Revolving Portal Misdirection.md,Revolving Portal Misdirection, Wandering Gate Deflection
2632,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Waymakers\Unexpected Portal Detour.md,Unexpected Portal Detour, Cutting Rift
2633,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Sidereal Artifacts\Waymakers\Wandering Gate Deflection.md,Wandering Gate Deflection, Unexpected Portal Detour
2634,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Death at the Root\Broken Circle Ruin.md,Broken Circle Ruin, Cutting the World-Root
2635,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Death at the Root\Broken Circle Ruin.md,Broken Circle Ruin,Dweomer-Cleaving Edge
2636,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Death at the Root\Cutting the World-Root.md,Cutting the World-Root, Sever the Flow
2637,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Death at the Root\Dragon’s Egg Cracked.md,Dragon’s Egg Cracked, World-Breaker’s Blade
2638,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Death at the Root\Dweomer-Cleaving Edge.md,Dweomer-Cleaving Edge, Sever the Flow
2639,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Death at the Root\Dweomer-Cleaving Edge.md,Dweomer-Cleaving Edge,Spell-Rending Talon
2640,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Death at the Root\Manse-Razing Strike.md,Manse-Razing Strike, World-Soul Harvest
2641,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Death at the Root\Welling Sap Strike.md,Welling Sap Strike, Sever the Flow
2642,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Death at the Root\World-Breaker’s Blade.md,World-Breaker’s Blade, Welling Sap Strike
2643,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Death at the Root\World-Soul Harvest.md,World-Soul Harvest,Cutting the World-Root
2644,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Death at the Root\World-Soul Harvest.md,World-Soul Harvest,Dragon’s Egg Cracked
2645,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Eyebright\All-Seeing Awareness Stance.md,All-Seeing Awareness Stance, Knowing the Hunter’s Soul
2646,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Eyebright\All-Seeing Awareness Stance.md,All-Seeing Awareness Stance,Thousand-Eyed Sword Dancer
2647,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Eyebright\Heart-Evading Sidestep.md,Heart-Evading Sidestep, Enfolding Sentinel’s Prescience
2648,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Eyebright\Knowing the Hunter’s Soul.md,Knowing the Hunter’s Soul, Ever-Wary Fox Technique
2649,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Eyebright\Sapphire Warrior Intuition.md,Sapphire Warrior Intuition,Enfolding Sentinel’s Prescience
2650,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Eyebright\Thousand-Eyed Sword Dancer.md,Thousand-Eyed Sword Dancer, Sapphire Warrior Intuition
2651,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Far-Ranging Eye\Blinking Eye Omen.md,Blinking Eye Omen, Eye-of-Strife Meditation
2652,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Far-Ranging Eye\Razor Rends the Veil.md,Razor Rends the Veil, Reflections on Adversity
2653,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Far-Ranging Eye\Razor Vigil Meditation.md,Razor Vigil Meditation, Blinking Eye Omen
2654,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Far-Ranging Eye\Reflections on Adversity.md,Reflections on Adversity, Soul-Piercing Lens
2655,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Far-Ranging Eye\Seven Eyes Cyclone.md,Seven Eyes Cyclone,Reflections on Adversity
2656,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Far-Ranging Eye\Soul-Piercing Lens.md,Soul-Piercing Lens, Razor Vigil Meditation
2657,D:/Games Notes/Exalted Scripture Understanding\Items\Artifacts & Evocations\Wrought from Moonsilver\Night's Sweet Whisper\Beast-Heart Harmony.md,Beast-Heart Harmony,Refrain of the Gentle Moon
