,path,file,prerequisite
2750,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Heart-Snaring Deception.md,Heart-Snaring Deception,Glib Tongue Technique
2751,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Herd Subversion Approach.md,Herd Subversion Approach,Fox-Tailed Trickster’s Grace
2752,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Hyena-Grinning Playfulness.md,Hyena-Grinning Playfulness,Uncertain Sky Ambiguity
2753,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Innocuous Rumormonger Remark.md,Innocuous Rumormonger Remark,Charms/Lunar/Manipulation/Influence/Subtle Speech Method
2754,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Knotted Tongues Affliction.md,Knotted Tongues Affliction,Uncertain Sky Ambiguity
2755,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Laughing Raccoon Audacity.md,Laughing Raccoon Audacity,Fox-Tailed Trickster’s Grace
2756,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Lying to the World.md,Lying to the World,Inexplicable Mystery Incarnation
2757,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Mind-Blanking Fear Technique.md,Mind-Blanking Fear Technique,Wolves-in-the-Mist Incitement
2758,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Nameless Monster Embodiment.md,Nameless Monster Embodiment,Shadow Faith Inversion
2759,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Nation-Sundering Shadow.md,Nation-Sundering Shadow,Nameless Monster Embodiment
2760,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Parade-of-Follies Deliverance.md,Parade-of-Follies Deliverance,Commanded to Fly
2761,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Secret Devil’s Presence.md,Secret Devil’s Presence,Tarnished Silver Imprecation
2762,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Shadow Faith Inversion.md,Shadow Faith Inversion,Herd Subversion Approach
2763,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Snake-Oil Panacea.md,Snake-Oil Panacea,Trash-is-Treasure Misdirection
2764,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Taboo-Banishing Transgression.md,Taboo-Banishing Transgression,Fox-Tailed Trickster’s Grace
2765,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Tarnished Silver Imprecation.md,Tarnished Silver Imprecation,Forsaking-the-Blood Posture
2766,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\The Shadow Who Wasn’t There.md,The Shadow Who Wasn’t There,Uncertain Sky Ambiguity
2767,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Trash-is-Treasure Misdirection.md,Trash-is-Treasure Misdirection,Uncertain Sky Ambiguity
2768,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Uncertain Sky Ambiguity.md,Uncertain Sky Ambiguity,Glib Tongue Technique
2769,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Voice-Hurling Method.md,Voice-Hurling Method,Charms/Lunar/Manipulation/Influence/Subtle Speech Method
2770,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Wayward Pariah Affliction.md,Wayward Pariah Affliction,Forsaking-the-Blood Posture
2771,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Whispering Silver Serpent.md,Whispering Silver Serpent,Empress-Grifting Confidences
2772,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Wolf-Amid-the-Fold Approach.md,Wolf-Amid-the-Fold Approach,Brother-or-Duty Dilemma
2773,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Influence\Wolves-in-the-Mist Incitement.md,Wolves-in-the-Mist Incitement,Hyena-Grinning Playfulness
2774,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Subterfuge\Butterfly Eyes Mirage.md,Butterfly Eyes Mirage,The Shadow Who Wasn’t There
2775,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Subterfuge\Candle-Eating Rat Trick.md,Candle-Eating Rat Trick,Clouds Cover Moon
2776,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Subterfuge\Clouds Cover Moon.md,Clouds Cover Moon,Falling Leaf Distraction
2777,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Subterfuge\Devil’s-Eye Brand.md,Devil’s-Eye Brand,Secret Devil’s Presence
2778,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Subterfuge\Falling Leaf Distraction.md,Falling Leaf Distraction,Gloaming Auspice Trickery
2779,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Subterfuge\False Moonrise Phantasm.md,False Moonrise Phantasm,Devil’s-Eye Brand
2780,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Subterfuge\Fog-Shrouded Guerrilla Force.md,Fog-Shrouded Guerrilla Force,Lone-Wolf Pack Formation
2781,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Subterfuge\Gloaming Auspice Trickery.md,Gloaming Auspice Trickery,Moonlight-on-Mist Puzzle
2782,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Subterfuge\Inchoate Self Realization.md,Inchoate Self Realization,Silver Mask Submersion
2783,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Subterfuge\Laughing Hyena Mockery.md,Laughing Hyena Mockery,Laughing Devil Distraction
2784,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Subterfuge\Lone-Wolf Pack Formation.md,Lone-Wolf Pack Formation,Uncertain Sky Ambiguity
2785,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Subterfuge\Many-Voiced Mockingbird Attitude.md,Many-Voiced Mockingbird Attitude,Shifting Silver Masquerade
2786,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Subterfuge\Mirror-Hand Stroke.md,Mirror-Hand Stroke,Many-Voiced Mockingbird Attitude
2787,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Subterfuge\Night Sky Burial.md,Night Sky Burial,Moonlight-on-Mist Puzzle
2788,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Subterfuge\Reflection-Shattering Stroke.md,Reflection-Shattering Stroke,Reflection-Twisting Theft
2789,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Subterfuge\Reflection-Twisting Theft.md,Reflection-Twisting Theft,Second Shadow Forgery
2790,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Subterfuge\Second Shadow Forgery.md,Second Shadow Forgery,Moonlight-on-Mist Puzzle
2791,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Manipulation\Subterfuge\Wolf Cries Sheep.md,Wolf Cries Sheep,Night Sky Burial
2792,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Heart's Blood\Face-Taker’s Gaze.md,Face-Taker’s Gaze,Whispering Heart Revelation
2793,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Mysticism\Claw That Rends the Veil.md,Claw That Rends the Veil,Devil-Restraining Grip
2794,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Mysticism\Demon-Drinking Fang.md,Demon-Drinking Fang,Spirit-Rending Fury
2795,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Mysticism\Devil-Restraining Grip.md,Devil-Restraining Grip,Spirit-Rending Fury
2796,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Mysticism\Devil’s Hidden Footprints.md,Devil’s Hidden Footprints,Scent of Midnight Dweomers
2797,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Mysticism\Divinity-Stealing Whisper.md,Divinity-Stealing Whisper,Scent of Midnight Dweomers
2798,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Mysticism\God-Body Consumption.md,God-Body Consumption,Shed Divinity’s Nectar
2799,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Mysticism\Omen-Beast’s Evil Eye.md,Omen-Beast’s Evil Eye,Scent of Midnight Dweomers
2800,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Mysticism\Scent of Midnight Dweomers.md,Scent of Midnight Dweomers,Perceiving the Hidden World
2801,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Mysticism\Shed Divinity’s Nectar.md,Shed Divinity’s Nectar,Demon-Drinking Fang
2802,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Mysticism\Silver Curtain Parted.md,Silver Curtain Parted,Devil-Restraining Grip
2803,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Mysticism\Spirit-Rending Fury.md,Spirit-Rending Fury,Perceiving the Hidden World
2804,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Mysticism\Two Worlds Penumbra.md,Two Worlds Penumbra,Devil-Restraining Grip
2805,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Mysticism\Wyld-Sensing Instincts.md,Wyld-Sensing Instincts,Sense-Sharpening Change
2806,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Cautious Rat Concentration.md,Cautious Rat Concentration,Exquisite Heart’s Taste
2807,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Dream-Delving Voyage.md,Dream-Delving Voyage,Motive-Dissecting Eye
2808,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Echo Precedes Voice.md,Echo Precedes Voice,Exquisite Heart’s Taste
2809,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Expected Guest Insight.md,Expected Guest Insight,Fellow Hound Insight
2810,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Exquisite Heart’s Taste.md,Exquisite Heart’s Taste,Understanding the Prey
2811,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Far-Seeing Storm Crow.md,Far-Seeing Storm Crow,Soul-Piercing Predator Gaze
2812,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Fellow Hound Insight.md,Fellow Hound Insight,Understanding the Herd
2813,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Forked Tongue Discernment.md,Forked Tongue Discernment,Serpent-Revealing Savvy
2814,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Motive-Dissecting Eye.md,Motive-Dissecting Eye,Serpent-Revealing Savvy
2815,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Pack-Preserving Instinct.md,Pack-Preserving Instinct,Secret Sense Intuition
2816,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Perspective-Shifting Persistence.md,Perspective-Shifting Persistence,Understanding the Prey
2817,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Razor Insight Tutelage.md,Razor Insight Tutelage,Underbelly-Seizing Insight
2818,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Secret Sense Intuition.md,Secret Sense Intuition,Understanding the Prey
2819,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Serpent-Revealing Savvy.md,Serpent-Revealing Savvy,Understanding the Prey
2820,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Shadow Hunter Insight.md,Shadow Hunter Insight,Soul-Piercing Predator Gaze
2821,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Soul-Piercing Predator Gaze.md,Soul-Piercing Predator Gaze,Exquisite Heart’s Taste
2822,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Taboo-Observing Reverence.md,Taboo-Observing Reverence,Understanding the Herd
2823,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Uncanny Dreamer’s Insight.md,Uncanny Dreamer’s Insight,Secret Sense Intuition
2824,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Underbelly-Seizing Insight.md,Underbelly-Seizing Insight,Soul-Piercing Predator Gaze
2825,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Understanding the Herd.md,Understanding the Herd,Understanding the Prey
2826,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Veil-Rending Scrutiny.md,Veil-Rending Scrutiny,Secret Sense Intuition
2827,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Scrutiny\Wolf Knows the Flock.md,Wolf Knows the Flock,Understanding the Herd
2828,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\All-Seeing Guardian Vigil.md,All-Seeing Guardian Vigil,Soul’s Eclipse Unity
2829,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Argent Goddess Eye.md,Argent Goddess Eye,Sense-Sharpening Change
2830,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Behind the Beast’s Eyes.md,Behind the Beast’s Eyes,Sense-Borrowing Method
2831,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Blighted Herd Examination.md,Blighted Herd Examination,Stricken Calf Sense
2832,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Blood on the Wind.md,Blood on the Wind,Prey’s Scent Discernment
2833,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Distant Thunder Anticipation.md,Distant Thunder Anticipation,Ever-Wary Fox Technique
2834,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Dread Beast’s Eye.md,Dread Beast’s Eye,Red Visions Realized
2835,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Echo-Drinking Awareness.md,Echo-Drinking Awareness,Heightened Sense Method
2836,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Fivefold Transcendent Insight.md,Fivefold Transcendent Insight,Argent Goddess Eye
2837,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Guardian Beast of Five Directions.md,Guardian Beast of Five Directions,All-Seeing Guardian Vigil
2838,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Heightened Sense Method.md,Heightened Sense Method,Sense-Sharpening Change
2839,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Hundred-Eyed Watcher.md,Hundred-Eyed Watcher,Sense-Borrowing Method
2840,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Inevitable Spoor Discovery.md,Inevitable Spoor Discovery,Blood on the Wind
2841,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Instinctive Supremacy Approach.md,Instinctive Supremacy Approach,Wolf-Eye Advantage
2842,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Moonlit Sentinel Vigilance.md,Moonlit Sentinel Vigilance,Ever-Wary Fox Technique
2843,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Mystery-Stalking Pursuit.md,Mystery-Stalking Pursuit,Heightened Sense Method
2844,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Observed Prey Instinct.md,Observed Prey Instinct,Ever-Wary Fox Technique
2845,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Omniscient Instinct Concentration.md,Omniscient Instinct Concentration,Watchful Spider Stance
2846,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Prey’s Scent Discernment.md,Prey’s Scent Discernment,Sense-Sharpening Change
2847,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Prowling Stalker Concentration.md,Prowling Stalker Concentration,Heightened Sense Method
2848,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Red Visions Realized.md,Red Visions Realized,Instinctive Supremacy Approach
2849,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Scent of Bygone Ages.md,Scent of Bygone Ages,Blood on the Wind
2850,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Sense-Borrowing Method.md,Sense-Borrowing Method,Heightened Sense Method
2851,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Shadow-Scouring Persistence.md,Shadow-Scouring Persistence,Observed Prey Instinct
2852,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Spider-Amid-Roses Discernment.md,Spider-Amid-Roses Discernment,Stricken Calf Sense
2853,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Stricken Calf Sense.md,Stricken Calf Sense,Sense-Sharpening Change
2854,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Toppled Domino Foresight.md,Toppled Domino Foresight,Ever-Wary Fox Technique
2855,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Lunar\Perception\Senses\Watchful Spider Stance.md,Watchful Spider Stance,Fivefold Transcendent Insight
